Gene,Uniprot_ID,DIP_ID,Degree_Centrality,Betweenness_Centrality
Vamp7,P70280,DIP-46794N,0.0016326530612244899,0.0016952697933985616
BCL6,P41182,DIP-2651N,0.0016326530612244899,0.002707743900020244
NDEL1,Q9GZM8,DIP-29554N,0.0016326530612244899,0.0035334707327643877
TERF2IP,Q9NYB0,DIP-34868N,0.0016326530612244899,0.0003914812003435674
CCDC28B,Q9BUN5,DIP-60361N,0.0014285714285714286,1.5864850337642384e-05
DDX21,Q9NR30,DIP-32941N,0.0014285714285714286,0.0006727855311896957
WDR62,O43379,DIP-56792N,0.0014285714285714286,0.00023762795795373643
PRDM14,Q9GZV8,DIP-58143N,0.0014285714285714286,0.0019097572633356992
FASLG,P48023,DIP-2997N,0.0014285714285714286,0.0024707501097782107
SDC2,P34741,DIP-29943N,0.0014285714285714286,0.0004297448130016816
E2F4,Q16254,DIP-24185N,0.0014285714285714286,5.618288349806404e-05
WASL,O00401,DIP-29042N,0.0014285714285714286,0.0014536095519675685
RB1CC1,Q8TDY2,DIP-45969N,0.0014285714285714286,0.0002253646415320259
YY1,P25490,DIP-150N,0.0014285714285714286,0.0007311021614594994
ERCC5,P28715,DIP-750N,0.0014285714285714286,0.0008431931241310383
RNF31,Q96EP0,DIP-44034N,0.0014285714285714286,0.003138853779871152
MDM4,O15151,DIP-24199N,0.0014285714285714286,8.552222313050412e-05
MRPL12,P52815,DIP-50865N,0.0014285714285714286,0.0006694410771044486
SUPT5H,O00267,DIP-29014N,0.0014285714285714286,0.0010795890191163642
ESR2,Q92731,DIP-5966N,0.0014285714285714286,1.7576675436073864e-06
GAMMAHV.ORF42,O41958,DIP-47204N,0.0014285714285714286,0.0028524848452171027
STIM1,Q13586,DIP-31121N,0.0014285714285714286,0.002581628363631732
VHL,P40337,DIP-32585N,0.0014285714285714286,0.0016856696442405833
SMAD1,Q15797,DIP-38538N,0.0014285714285714286,0.0011678579237594329
ACTA1,P68135,DIP-29021N,0.0014285714285714286,0.0019832877740405697
GAMMAHV.ORF10,O41931,DIP-47252N,0.0014285714285714286,0.00651297586660643
WNK1,Q9H4A3,DIP-32648N,0.0014285714285714286,0.00491440966043522
ATG5,Q9H1Y0,DIP-29758N,0.0014285714285714286,0.0006049650198515228
DRD3,P35462,DIP-5976N,0.0014285714285714286,0.00575114684500973
HDAC4,P56524,DIP-34565N,0.0014285714285714286,0.0006546314048092299
DCUN1D2,Q6PH85,DIP-60768N,0.0014285714285714286,0.00013945109906938458
RAD21,O60216,DIP-29201N,0.0014285714285714286,0.0007186630115091471
ARPC1B,O15143,DIP-41254N,0.0014285714285714286,1.1188098719498297e-07
MAPK3,P27361,DIP-30985N,0.0014285714285714286,0.0015967916694617703
CEBPD,P49716,DIP-146N,0.0014285714285714286,0.001321076774021204
MFN2,O95140,DIP-42832N,0.0014285714285714286,0.0004669471199182114
ABL1,P00519,DIP-1042N,0.0014285714285714286,0.003005032246694991
SHARPIN,Q9H0F6,DIP-57842N,0.0014285714285714286,0.0033728677077129975
KAT2A,Q92830,DIP-28146N,0.0014285714285714286,0.0007832639688648661
Cry2,Q9R194,DIP-38517N,0.0014285714285714286,0.0008888432940122481
CXCR3,P49682,DIP-5891N,0.0014285714285714286,0.00048676618482091657
PFN1,P07737,DIP-30N,0.0014285714285714286,0.005151224216999584
RECQL,P46063,DIP-29216N,0.0014285714285714286,0.0007167835021899186
WASF1,Q92558,DIP-39391N,0.0014285714285714286,0.00152905506711891
TOP2A,P11388,DIP-33887N,0.0014285714285714286,0.004457672613694269
BJLF1,P88983,DIP-47202N,0.0014285714285714286,0.0016835719793420073
MAPK8,P45983,DIP-249N,0.0014285714285714286,0.005473931198305766
CEP68,Q76N32,DIP-57845N,0.0014285714285714286,0.0037338739946052237
MYD88,Q99836,DIP-31349N,0.0014285714285714286,0.000814006153333122
DICER1,Q9UPY3,DIP-29664N,0.0014285714285714286,0.001837401974970112
POT1,Q9NUX5,DIP-29610N,0.0014285714285714286,0.0011856218404590506
GABARAP,O95166,DIP-35050N,0.0014285714285714286,0.0006322744105764013
RUVBL2,Q9Y230,DIP-28153N,0.0014285714285714286,0.0004937107374350263
PPP3CA,Q08209,DIP-6095N,0.0014285714285714286,0.0018644675565700306
TGFBR1,P36897,DIP-5935N,0.0014285714285714286,0.013584736719276876
BBS9,Q3SYG4,DIP-60358N,0.0014285714285714286,1.1798527783801986e-05
UBE2B,P63146,DIP-29832N,0.0014285714285714286,0.0022433460200618855
YWHAE,P62258,DIP-36676N,0.0014285714285714286,0.0016404218721423351
TAF5,Q15542,DIP-28150N,0.0014285714285714286,2.8604287412059924e-05
PRKAR2A,P13861,DIP-552N,0.0014285714285714286,0.0020070099111310588
UBE2N,P61088,DIP-29829N,0.0014285714285714286,0.0007998365662248188
WAS,P42768,DIP-431N,0.0014285714285714286,0.0010642592624578232
SHC1,P29353,DIP-699N,0.0014285714285714286,0.0027024310919587665
SMARCE1,Q969G3,DIP-33041N,0.0014285714285714286,0.0004865917076479957
NUP62,P37198,DIP-29749N,0.0014285714285714286,0.0019694712633270216
PRKAR1A,P10644,DIP-34368N,0.0014285714285714286,0.0007170158838105479
COPS6,Q7L5N1,DIP-32655N,0.0014285714285714286,8.637149845515694e-05
LCK,P06239,DIP-553N,0.0014285714285714286,0.002289622026809428
PLK4,O00444,DIP-34467N,0.0014285714285714286,0.001885685844270456
SUMO3,P55854,DIP-29255N,0.0014285714285714286,0.002153062101797126
YWHAQ,P27348,DIP-27584N,0.0014285714285714286,0.00018900433373244743
ARPC5L,Q9BPX5,DIP-50399N,0.0014285714285714286,1.1188098719498297e-07
TNIK,Q9UKE5,DIP-37562N,0.0014285714285714286,0.0013433910345674645
DCUN1D1,Q96GG9,DIP-42121N,0.0014285714285714286,0.00013945109906938458
GAMMAHV.ORF11,O41932,DIP-47251N,0.0014285714285714286,0.0018340071592070461
COPB2,P35606,DIP-27603N,0.0014285714285714286,0.00265605291248205
GNB2,Q6FHM2,DIP-600N,0.0014285714285714286,0.0021801500176071714
ARPC1A,Q92747,DIP-33142N,0.0014285714285714286,1.1188098719498297e-07
COPS8,Q99627,DIP-42075N,0.0014285714285714286,8.637149845515694e-05
DCTN1,Q14203,DIP-31365N,0.0014285714285714286,0.006626838225538172
CRKL,P46109,DIP-29165N,0.0014285714285714286,0.0014043274541015243
UIMC1,Q96RL1,DIP-29936N,0.0014285714285714286,0.003213379207220625
BQRF1,P88991,DIP-47229N,0.0014285714285714286,0.001809870093725665
XPA,P23025,DIP-24191N,0.0014285714285714286,0.0014208915556158008
Arntl,Q9WTL8,DIP-43977N,0.0014285714285714286,0.0005977529672837549
IL2RG,P31785,DIP-173N,0.0014285714285714286,0.0010035367484409563
CD40,P25942,DIP-3014N,0.0014285714285714286,0.0012931539144848008
ARPC5,O15511,DIP-33144N,0.0014285714285714286,1.1188098719498297e-07
GAMMAHV.ORF63,O41964,DIP-47225N,0.0014285714285714286,0.0034934019751862644
RRAGC,Q9HB90,DIP-37515N,0.0014285714285714286,0.00433801567166977
CBLB,Q13191,DIP-33091N,0.0014285714285714286,0.0011951988823805115
LATS1,O95835,DIP-31516N,0.0014285714285714286,0.0029330671932274975
BBS5,Q8N3I7,DIP-60357N,0.0014285714285714286,1.2981169308267294e-05
SORT1,Q99523,DIP-41798N,0.0014285714285714286,0.0007350616463023892
IKBKE,Q14164,DIP-27530N,0.0014285714285714286,0.0016950426705536713
BMP4,P12644,DIP-5795N,0.0014285714285714286,0.001095217212229802
MAP3K1,Q13233,DIP-27520N,0.0014285714285714286,0.001124723362809203
CCL7,P80098,DIP-5847N,0.0014285714285714286,0.0011117883831184496
EIF4G1,Q04637,DIP-1161N,0.0014285714285714286,0.0005424988695937345
CD4,P01730,DIP-617N,0.0014285714285714286,0.0011228200969182478
CAMK2D,Q13557,DIP-33129N,0.0014285714285714286,0.00033720962591849844
BCL10,O95999,DIP-29740N,0.0014285714285714286,0.00028622050987155346
ZW10,O43264,DIP-36471N,0.0014285714285714286,0.0006900921641918252
Crebbp,P45481,DIP-5974N,0.0014285714285714286,0.0007887093028341787
ABCA1,O95477,DIP-29211N,0.0014285714285714286,0.0061529672288373255
RHOA,P61586,DIP-29642N,0.0014285714285714286,0.0020647315183703165
CKS1B,P61024,DIP-102N,0.0014285714285714286,0.0012481376717305018
CXCR2,P25025,DIP-3782N,0.0014285714285714286,2.4022672959773828e-06
ID2,Q02363,DIP-46874N,0.0014285714285714286,0.0030139761112547413
BAIAP2,Q9UQB8,DIP-29272N,0.0014285714285714286,0.0009852983279339219
TIAM1,Q13009,DIP-38309N,0.0014285714285714286,0.0019042336913250315
CDC25A,P30304,DIP-166N,0.0012244897959183673,0.0007469296117447913
Traf2,P39429,DIP-468N,0.0012244897959183673,0.00018389969499401252
CBX1,P83916,DIP-28135N,0.0012244897959183673,0.0005643741303559979
FAAP20,Q6NZ36,DIP-59917N,0.0012244897959183673,0.001300455287573522
BID,P55957,DIP-34937N,0.0012244897959183673,0.0004980534320171018
SCML2,Q9UQR0,DIP-53760N,0.0012244897959183673,0.00010017645973322717
NCOA3,Q9Y6Q9,DIP-30876N,0.0012244897959183673,0.0007504582187043857
E4,Q2KRY9,DIP-61722N,0.0012244897959183673,0.0021322767717477744
KRT18,P05783,DIP-633N,0.0012244897959183673,0.00348238068159313
MED10,Q9BTT4,DIP-31457N,0.0012244897959183673,1.6738055496019335e-05
RAN,P62826,DIP-5929N,0.0012244897959183673,0.0035573321523704846
FBXW7,Q969H0,DIP-27613N,0.0012244897959183673,0.001063215272513172
HNRNPA2B1,P22626,DIP-32877N,0.0012244897959183673,0.0001437198084397156
CSNK1A1,P48729,DIP-40367N,0.0012244897959183673,0.0001692260787895586
CHMP1B,Q7LBR1,DIP-48534N,0.0012244897959183673,0.000990206948038235
FGF2,P09038,DIP-4012N,0.0012244897959183673,0.0008001979500371077
SMURF2,Q9HAU4,DIP-33061N,0.0012244897959183673,0.0015445713404670556
RCOR1,Q9UKL0,DIP-35263N,0.0012244897959183673,0.0005967136598572111
DNAJC2,Q99543,DIP-60462N,0.0012244897959183673,0.0007351242853741957
IL6,P05231,DIP-482N,0.0012244897959183673,0.0006691078145893997
CSNK2A2,P19784,DIP-318N,0.0012244897959183673,6.76433679109181e-05
AP2B1,P63010,DIP-33098N,0.0012244897959183673,0.0015369949331183212
STK11,Q15831,DIP-31317N,0.0012244897959183673,0.0008639510774084558
TPT1,P13693,DIP-40097N,0.0012244897959183673,0.0014064453380388268
SLAMF1,Q13291,DIP-40767N,0.0012244897959183673,0.0016180594284427347
FBXO9,Q9UK97,DIP-60458N,0.0012244897959183673,0.0009417129965049407
UPF3B,Q9BZI7,DIP-31143N,0.0012244897959183673,0.00018385209471578304
CHEK2,O96017,DIP-24270N,0.0012244897959183673,0.0016924647766558326
MRPL18,Q9H0U6,DIP-56844N,0.0012244897959183673,0.0024610027417627032
GNB3,P16520,DIP-601N,0.0012244897959183673,0.0002093655429180167
TRIM28,Q13263,DIP-30891N,0.0012244897959183673,0.0006673516286883075
ICP0,P08393,DIP-42446N,0.0012244897959183673,0.0020173949820815316
PPP1R13L,Q8WUF5,DIP-29586N,0.0012244897959183673,0.0013400939860919031
BNRF1,P88988,DIP-59042N,0.0012244897959183673,0.0033972798353799102
FOSL1,P15407,DIP-660N,0.0012244897959183673,0.00020125661010490862
SIAH2,O43255,DIP-41874N,0.0012244897959183673,0.001390448304045024
BLM,P54132,DIP-33322N,0.0012244897959183673,0.0018192848340497034
GAMMAHV.ORF68,O41969,DIP-47223N,0.0012244897959183673,0.0011294674304310579
SEPT2,Q15019,DIP-38220N,0.0012244897959183673,3.332625150488854e-07
EPAS1,Q99814,DIP-32857N,0.0012244897959183673,0.00042870781109505767
SNAP29,O95721,DIP-56475N,0.0012244897959183673,0.001617689843646919
HSPD1,P10809,DIP-58N,0.0012244897959183673,0.0029627038982634833
GAMMAHV.ORF35,O41952,DIP-47237N,0.0012244897959183673,0.0012443782641322926
ELOB,Q15370,DIP-29570N,0.0012244897959183673,0.0003755218747205432
RFWD2,Q8NHY2,DIP-36661N,0.0012244897959183673,0.0016721446692577826
PIK3CG,P48736,DIP-37781N,0.0012244897959183673,0.0008362992746460178
PARD3,Q8TEW0,DIP-31315N,0.0012244897959183673,0.0061102673291200975
LARP7,Q4G0J3,DIP-47624N,0.0012244897959183673,0.00028994202935799624
CHMP4B,Q9H444,DIP-29924N,0.0012244897959183673,0.0005886097561187807
Hmgb2,P30681,DIP-899N,0.0012244897959183673,0.0010664059233272223
ORC2,Q13416,DIP-29689N,0.0012244897959183673,0.0002146092038226029
GAMMAHV.ORF23,O41941,DIP-47209N,0.0012244897959183673,0.0017182068163336755
SPI1,P17947,DIP-953N,0.0012244897959183673,0.00087281979654165
NR5A2,O00482,DIP-37952N,0.0012244897959183673,0.001472659696079749
CDK6,Q00534,DIP-687N,0.0012244897959183673,0.0010278944238909342
ATG101,Q9BSB4,DIP-60653N,0.0012244897959183673,0.00034559785139011363
Traf3,Q60803,DIP-34050N,0.0012244897959183673,0.001541446653903994
CCL2,P13500,DIP-5838N,0.0012244897959183673,0.0009673182184276264
NOTUM,Q6P988,DIP-61508N,0.0012244897959183673,0.0006693577614756864
IFNAR1,P17181,DIP-57N,0.0012244897959183673,0.0023485818794791785
TNPO1,Q92973,DIP-29335N,0.0012244897959183673,0.0015663180409025417
HLTF,Q14527,DIP-29828N,0.0012244897959183673,0.00032566268963347495
PIK3C3,Q8NEB9,DIP-42272N,0.0012244897959183673,0.0005779922063019249
ECT2,Q9H8V3,DIP-47496N,0.0012244897959183673,0.000560623807117831
CRYAB,P02511,DIP-35017N,0.0012244897959183673,0.0013377990510349883
COPB1,P53618,DIP-265N,0.0012244897959183673,0.000948865645843621
GPS2,Q13227,DIP-34427N,0.0012244897959183673,0.0006376859681580324
NCL,P19338,DIP-89N,0.0012244897959183673,0.001429429271367858
WRAP53,Q9BUR4,DIP-56796N,0.0012244897959183673,3.171292805058712e-05
PRKCB,P05771,DIP-34187N,0.0012244897959183673,0.0013163696974636326
UBE2L3,P68036,DIP-6124N,0.0012244897959183673,0.0009946685314176549
PRKACA,P17612,DIP-33878N,0.0012244897959183673,0.004532613615264594
JAK1,P23458,DIP-133N,0.0012244897959183673,0.007113325596990302
UTRN,P46939,DIP-711N,0.0012244897959183673,0.003347434437858144
LRRC8A,Q8IWT6,DIP-61360N,0.0012244897959183673,4.998937725733282e-07
ACTR3,P61158,DIP-33140N,0.0012244897959183673,6.342198871666692e-05
SMARCB1,Q12824,DIP-27550N,0.0012244897959183673,0.004475842652222411
BALF3,P88996,DIP-47193N,0.0012244897959183673,0.005265110429813323
SH2D1A,O60880,DIP-40768N,0.0012244897959183673,0.002461608224187757
MLLT3,P42568,DIP-56409N,0.0012244897959183673,0.0008306962015045622
FH,P07954,DIP-46920N,0.0012244897959183673,0.0004589955512819338
KCNA5,P22460,DIP-42010N,0.0012244897959183673,0.001467098075493385
Grap2,O89100,DIP-41343N,0.0012244897959183673,0.0055240811593393205
TAF8,Q7Z7C8,DIP-60591N,0.0012244897959183673,6.248672157166602e-08
NR1H2,P55055,DIP-53004N,0.0012244897959183673,0.001513000562864131
SPTLC1,O15269,DIP-45626N,0.0012244897959183673,0.0016717003192377178
RPRD1A,Q96P16,DIP-50901N,0.0012244897959183673,0.0003344289338515565
Bmpr1b,P36898,DIP-252N,0.0012244897959183673,0.0009100927705099777
JUND,P17535,DIP-1053N,0.0012244897959183673,0.0002534678003108357
PDCD10,Q9BUL8,DIP-40607N,0.0012244897959183673,0.00042380162074208514
GEM,P55040,DIP-41587N,0.0012244897959183673,0.0009620262252474978
Cry1,P97784,DIP-38515N,0.0012244897959183673,0.0003876597787953188
BMI1,P35226,DIP-41879N,0.0012244897959183673,0.00034522419352898086
GTF2H5,Q6ZYL4,DIP-29188N,0.0012244897959183673,2.6982685819506986e-05
CBX7,O95931,DIP-44565N,0.0012244897959183673,0.00013154065578476775
E2F3,O00716,DIP-24230N,0.0012244897959183673,0.0010149348592669778
GTF2H4,Q92759,DIP-48376N,0.0012244897959183673,0.00024361949119559807
HCFC1,P51610,DIP-32955N,0.0012244897959183673,0.0009133901042549797
ARHGEF7,Q14155,DIP-40794N,0.0012244897959183673,0.002415503268902323
CCNC,P24863,DIP-32920N,0.0012244897959183673,0.0002047678809943504
SUV39H1,O43463,DIP-32589N,0.0012244897959183673,0.001168887559506091
NR2F2,P24468,DIP-29713N,0.0012244897959183673,0.0013377990510349883
SMAD7,O15105,DIP-42252N,0.0012244897959183673,0.0023779306193678993
RPL4,P36578,DIP-27559N,0.0012244897959183673,0.0034898959545051267
DNM1L,O00429,DIP-42704N,0.0012244897959183673,0.0045807234493027045
MECOM,Q03112,DIP-38639N,0.0012244897959183673,0.0005014028899505174
AGO1,Q9UL18,DIP-29193N,0.0012244897959183673,0.00012660819894862765
ITCH,Q96J02,DIP-29849N,0.0012244897959183673,0.00046835410594874444
HIST1H2AM,P0C0S8,DIP-39638N,0.0012244897959183673,0.0009485729237202367
PXN,P49023,DIP-33851N,0.0012244897959183673,0.002640551369714431
CUL4B,Q13620,DIP-31609N,0.0012244897959183673,0.0002135957933981763
MAP3K8,P41279,DIP-27534N,0.0012244897959183673,6.464299666703826e-07
SEL1L,Q9UBV2,DIP-46259N,0.0012244897959183673,0.0012871312956192912
Klf4,Q60793,DIP-59920N,0.0012244897959183673,0.0031343869907406513
TARDBP,Q13148,DIP-31167N,0.0012244897959183673,0.0007805726215685809
HCK,P08631,DIP-1051N,0.0012244897959183673,0.001479847435921344
GTF2F1,P35269,DIP-677N,0.0012244897959183673,0.002332471290435352
CLPP,Q16740,DIP-50384N,0.0012244897959183673,0.0006690244989606375
MAGOH,P61326,DIP-33069N,0.0012244897959183673,0.0003346330571420239
RPA3,P35244,DIP-24190N,0.0012244897959183673,9.034710309249783e-05
SDC3,O75056,DIP-29944N,0.0012244897959183673,8.217728702125767e-07
BBS2,Q9BXC9,DIP-46563N,0.0012244897959183673,1.4024797508307264e-07
VPS4A,Q9UN37,DIP-44585N,0.0012244897959183673,0.0010053615495566291
RPRD1B,Q9NQG5,DIP-61537N,0.0012244897959183673,0.0003344289338515565
NECTIN4,Q96NY8,DIP-41492N,0.0010204081632653062,0.001455726518327812
SMAD3,P84022,DIP-29720N,0.0010204081632653062,0.0020305595358508614
RUNX2,Q13950,DIP-36707N,0.0010204081632653062,0.0013168155748442588
CLDN19,Q8N6F1,DIP-48953N,0.0010204081632653062,6.665250300977708e-07
PIK3CB,P42338,DIP-44775N,0.0010204081632653062,0.0011142654640246678
CDC45,O75419,DIP-31725N,0.0010204081632653062,0.0005624539023448204
APC,P25054,DIP-33556N,0.0010204081632653062,0.005712948235390564
ACTN4,O43707,DIP-33179N,0.0010204081632653062,0.0004952411466387841
BROX,Q5VW32,DIP-59406N,0.0010204081632653062,0.00034753732352306335
SMC3,Q9UQE7,DIP-29200N,0.0010204081632653062,4.290293458872864e-05
ACTR2,P61160,DIP-33165N,0.0010204081632653062,2.3804465360634672e-08
SNX9,Q9Y5X1,DIP-30997N,0.0010204081632653062,0.0003509729289374335
CCNB1,P14635,DIP-59N,0.0010204081632653062,0.0008284913499332458
NCKAP1,Q9Y2A7,DIP-31119N,0.0010204081632653062,0.0001335102350062155
Dnm2,P39052,DIP-33275N,0.0010204081632653062,0.000592854758031
nef,P03407,DIP-29212N,0.0010204081632653062,0.0038427449881977068
Gimap3,Q99MI6,DIP-29182N,0.0010204081632653062,7.158306469656748e-05
RBL2,Q08999,DIP-425N,0.0010204081632653062,0.00014923799633029768
SYMPK,Q92797,DIP-42506N,0.0010204081632653062,0.001365064090547365
FKBP5,Q13451,DIP-27597N,0.0010204081632653062,0.0001768811319559767
SKP2,Q13309,DIP-17011N,0.0010204081632653062,0.00041470019693359833
MARK2,Q7KZI7,DIP-31321N,0.0010204081632653062,0.002349382905941034
DDB2,Q92466,DIP-36670N,0.0010204081632653062,0.0002838137115278999
RNPS1,Q15287,DIP-32943N,0.0010204081632653062,0.0008362806237007969
SDPR,O95810,DIP-56943N,0.0010204081632653062,0.00012364482097098868
CHMP3,Q9Y3E7,DIP-48532N,0.0010204081632653062,0.0007601686079552208
RBL1,P28749,DIP-148N,0.0010204081632653062,2.7873208933342014e-05
Vti1b,O88384,DIP-32212N,0.0010204081632653062,0.0004758912172766794
CXCR5,P32302,DIP-5834N,0.0010204081632653062,0.0038571772612222737
GDI2,P50395,DIP-50593N,0.0010204081632653062,0.0021136964295261113
RRAGA,Q7L523,DIP-37516N,0.0010204081632653062,9.997875451466563e-07
FGF1,P05230,DIP-3787N,0.0010204081632653062,0.0004656857005568228
ALB,P02768,DIP-29902N,0.0010204081632653062,0.00193082595202249
JMJD6,Q6NYC1,DIP-60686N,0.0010204081632653062,0.0019418437011336754
CBX3,Q13185,DIP-5985N,0.0010204081632653062,0.0009897093441034997
STK26,Q9P289,DIP-34049N,0.0010204081632653062,0.0007170966788448453
Ecsit,Q9QZH6,DIP-33901N,0.0010204081632653062,0.0013378823666637505
PPP5C,P53041,DIP-29043N,0.0010204081632653062,0.0018897333732932767
IRAK4,Q9NWZ3,DIP-31351N,0.0010204081632653062,3.5716977241903163e-06
FAM64A,Q9BSJ6,DIP-56370N,0.0010204081632653062,3.680119907115352e-05
SPAG5,Q96R06,DIP-30998N,0.0010204081632653062,0.0011557008128644773
FZR1,Q9UM11,DIP-38700N,0.0010204081632653062,0.00011098030497162052
RAD50,Q92878,DIP-33606N,0.0010204081632653062,7.434999956938491e-05
MALT1,Q9UDY8,DIP-42833N,0.0010204081632653062,0.0
ZNRF3,Q9ULT6,DIP-50030N,0.0010204081632653062,0.0015025211797504378
ATG12,O94817,DIP-46466N,0.0010204081632653062,0.0034211013344536156
SRI,P30626,DIP-40970N,0.0010204081632653062,0.0004395433801140198
EHMT1,Q9H9B1,DIP-34585N,0.0010204081632653062,0.0002634579608652475
STX18,Q9P2W9,DIP-37617N,0.0010204081632653062,0.0002158126316410162
DOT1L,Q8TEK3,DIP-56410N,0.0010204081632653062,0.0007309581126763943
FGF23,Q9GZV9,DIP-58507N,0.0010204081632653062,0.0010035367484409563
CBX6,O95503,DIP-48605N,0.0010204081632653062,0.0001077931546957731
APOA1,P02647,DIP-29619N,0.0010204081632653062,0.0006691078145893997
F8,P00451,DIP-29774N,0.0010204081632653062,0.0006690244989606375
TEAD1,P28347,DIP-34360N,0.0010204081632653062,0.0006774180274166919
TNIP2,Q8NFZ5,DIP-27617N,0.0010204081632653062,0.0
POU2F1,P14859,DIP-226N,0.0010204081632653062,0.0005504899517569978
BUB1,O43683,DIP-24206N,0.0010204081632653062,2.6212286023019447e-05
HSF1,Q00613,DIP-35670N,0.0010204081632653062,0.0005855935978509455
IRS1,P35568,DIP-523N,0.0010204081632653062,0.0003739585169498617
EFNB3,Q15768,DIP-59196N,0.0010204081632653062,0.0023782601521995157
CTSS,P25774,DIP-61077N,0.0010204081632653062,1.4996813177199845e-06
SRGAP2,O75044,DIP-37618N,0.0010204081632653062,1.0831031739088776e-06
COPS2,P61201,DIP-42076N,0.0010204081632653062,2.2000401379166726e-05
ITPR1,Q14643,DIP-29714N,0.0010204081632653062,0.0011586346142100253
IGF1,P05019,DIP-41933N,0.0010204081632653062,0.0016882533066693043
BBS4,Q96RK4,DIP-46540N,0.0010204081632653062,7.081828444788816e-08
CDCA8,Q53HL2,DIP-37995N,0.0010204081632653062,0.000691249973973392
AQR,O60306,DIP-53576N,0.0010204081632653062,0.0012136398329690543
